TYPE	NUMBER	KEYWORD	ORGANIC	URL	TITLE	DESCRIPTION	PAGE	FLAG_HACKED	FLAG_HARMFUL	STAT_RESULTCOUNT
result	6	epidemiologist	organic	https://explorehealthcareers.org/career/public-health/epidemiology/	Epidemiology | explorehealthcareers.org	Epidemiology is the study and control of disease or injury patterns in human populations. When food poisoning or an influenza outbreak attacks a community, epidemiologist or “disease detectives”, are asked to investigate the cause of disease and control its spread.	1	0	0	47800000
result	7	epidemiologist	organic	https://money.usnews.com/careers/best-jobs/epidemiologist	Epidemiologist/Medical Scientist - Career Rankings, Salary, Reviews ...	Find out more about the average epidemiologist/medical scientist salary and learn where the best-paying metropolitan areas are for a epidemiologist/medical scientist across the country.	1	0	0	47800000
result	8	epidemiologist	organic	https://en.wikipedia.org/wiki/Epidemiology	Epidemiology - Wikipedia	Epidemiology is the study and analysis of the distribution (who, when, and where) and determinants of health and disease conditions in defined populations. In short, trying to work out why certain people are getting ill. It is the cornerstone of public health, and shapes policy decisions and evidence-based practice by ...	1	0	0	47800000
result	9	epidemiologist	organic	https://www.cdc.gov/appliedepicompetencies/	Applied Epidemiologists Competencies | CDC	Apr 18, 2017 - The Competencies for Applied Epidemiologists in Governmental Public Health Agencies (Applied Epidemiology Competencies, or AECs) were created in collaboration with the Council of State and Territorial Epidemiologists (CSTE).	1	0	0	47800000
result	10	epidemiologist	organic	https://www.cdc.gov/careerpaths/k12teacherroadmap/epidemiologists.html	Who are epidemiologists?| Teacher Roadmap | Career Paths to Public ...	Jun 17, 2016 - When disease outbreaks or other threats emerge, epidemiologists are on the scene to investigate. Often called “Disease Detectives”, epidemiologists search for the cause of disease, identify people who are at risk, determine how to control or stop the spread or prevent it from happening again. Physicians ...	1	0	0	47800000
result	11	epidemiologist	organic	https://www.healthcarepathway.com/career-plans/become-an-epidemiologist.html	How to Become an Epidemiologist | Career Plan - Health Care Pathway	Here is a step by step outline to becoming an epidemiologist or expert in public health. Learn about the suggested epidemiologist education and additional requirements you'll need to consider. You will also find information about networking and professional organizations such as AHEC and HOSA as well as links to ...	1	0	0	47800000
result	12	epidemiologist	organic	https://www.mynextmove.org/profile/summary/19-1041.00	Epidemiologists at My Next Move	Oversee public health programs, including statistical analysis, health care planning, surveillance systems, and public health improvement. Plan and direct studies to investigate human or animal disease, preventive methods, and treatments for disease. Provide expertise in the design, management and evaluation of study ...	1	0	0	47800000
result	13	epidemiologist	organic	http://www.innerbody.com/careers-in-health/becoming-epidemiologist.html	Epidemiologist | Epidemiology Degree, Salary & Career Information	If you are thinking about becoming an epidemiologist, then you should know that this work can be quite rewarding, both mentally and financially.	1	0	0	47800000
result	14	epidemiologist	organic	https://www.onetonline.org/link/summary/19-1041.00	19-1041.00 - Epidemiologists - O*Net	19-1041.00 - Epidemiologists. Investigate and describe the determinants and distribution of disease, disability, or health outcomes. May develop the means for prevention and control. Sample of reported job titles: Chronic Disease Epidemiologist, Communicable Disease Specialist, Environmental Epidemiologist, ...	1	0	0	47800000
result	15	epidemiologist	organic	http://www.who.int/topics/epidemiology/en/	WHO | Epidemiology	Epidemiology is the study of the distribution and determinants of health-related states or events (including disease), and the application of this study to the control of diseases and other health problems. Various methods can be used to carry out epidemiological investigations: surveillance and descriptive studies can be ...	1	0	0	47800000
result	16	epidemiologist	organic	http://www.dictionary.com/browse/epidemiology	Epidemiology | Define Epidemiology at Dictionary.com	Epidemiology definition, the branch of medicine dealing with the incidence and prevalence of disease in large populations and with detection of the source and cause of epidemics of infectious disease. See more.	1	0	0	47800000
result	17	epidemiologist	organic	https://www.sciencebuddies.org/science-engineering-careers/health/epidemiologist	Epidemiologist - Science Buddies	Analyze data to determine what factors influence the development of a disease like diabetes. graph of diabetes population prevalence. Fly to the Democratic Republic of the Congo to help monitor and contain an outbreak of the deadly Ebola virus. epidemiologists evaluating ebola outbreak, Research whether a new strain ...	1	0	0	47800000
result	18	epidemiologist	organic	http://www.mayo.edu/research/departments-divisions/department-health-sciences-research/division-epidemiology/overview	Overview - Division of Epidemiology - Mayo Clinic Research	The Division of Epidemiology at Mayo Clinic focuses on research related to understanding the occurrence and determinants of states of health and disease in defined populations. Epidemiology research at Mayo Clinic is centered on patients and other populations to test or generate hypotheses that translate to and from the ...	1	0	0	47800000
result	19	epidemiologist	organic	http://www.soph.uab.edu/epi/academics/studenthandbook/what	What is Epidemiology? | UAB School of Public Health	Epidemiology is considered a basic science of public health. Epidemiology is: a) a quantitative discipline built on a working knowledge of probability, statistics, and sound research methods; b) a method of causal reasoning based on developing and testing hypotheses pertaining to occurrence and prevention of morbidity ...	1	0	0	47800000
result	20	epidemiologist	organic	http://www.doctorswithoutborders.org/work-us/work-field/who-we-need/epidemiologists	Epidemiologists | MSF USA - Doctors Without Borders	Therefore, MSF filters children from six months to 10 years old to include them in an expanded programme of immunisation (EPI) against measles, whooping cough, etc. Doctors Without Borders/Médecins Sans Frontières (MSF) epidemiologists typically work in three areas: outbreak response/control, surveys, and research.	1	0	0	47800000
result	21	epidemiologist	organic	https://www.prospects.ac.uk/job-profiles/epidemiologist	Epidemiologist job profile | Prospects.ac.uk	Discover what it takes to be a Epidemiologist. Find out expected salary, working hours, qualifications and more.	1	0	0	47800000
result	22	epidemiologist	organic	https://acepidemiology.org/	American College of Epidemiology (ACE)	The American College of Epidemiology is an organization of epidemiologists that serves the interests of the profession and its members through advocating for issues pertinent to epidemiology, a credential-based admission and promotion process, sponsorship of scientific meetings, publications and educational activities, ...	1	0	0	47800000
result	23	epidemiologist	organic	http://pmep.cce.cornell.edu/profiles/extoxnet/TIB/epidemiology.html	Epidemiology - PMEP - Cornell University	Epidemiologists attempt to determine what factors are associated with diseases (risk factors), and what factors may protect people or animals against disease (protective factors). The science of epidemiology was first developed to discover and understand possible causes of contagious diseases like smallpox, typhoid and ...	1	0	0	47800000
result	24	epidemiologist	organic	http://abcnews.go.com/topics/news/healthcare/epidemiology.htm	Epidemiology Videos at ABC News Video Archive at abcnews.com	Browse, search and watch Epidemiology videos and more at abcnews.com.	1	0	0	47800000
result	25	epidemiologist	organic	https://www.beckershospitalreview.com/population-health/cdc-chief-missing-epidemiologist-was-not-passed-over-for-promotion.html	CDC chief: Missing epidemiologist was not passed over for promotion	2 days ago - Acting CDC Director Anne Schuchat, MD, on March 12 denied recent media reports suggesting the CDC epidemiologist who's been missing for a month was passed over for a promotion prior to his disappearance, according to a report from CBS News.	1	0	0	47800000
result	26	epidemiologist	organic	https://sph.umich.edu/epid/	U-M School of Public Health Epidemiology Department	Epidemiology pursues the reduction of disease in human populations through research, education, and service. Epidemiology is a broad scientific discipline that examines the distribution of diseases across populations, ascertains the determinants of those diseases, and develops disease prevention strategies. At Michigan ...	1	0	0	47800000
result	27	epidemiologist	organic	https://en.wiktionary.org/wiki/epidemiologist	epidemiologist - Wiktionary	English[edit]. Etymology[edit]. epidemiology +   -ist. Noun[edit]. epidemiologist (plural epidemiologists). A scientist (often a medical doctor) who specializes in epidemiology. quotations ▽. 2013 January 1, Katie L. Burke, “Ecological Dependency”, in American Scientist   , volume 101, number 1, page 64: In his first book since ...	1	0	0	47800000
result	28	epidemiologist	organic	https://www.merriam-webster.com/dictionary/epidemiology	Epidemiology | Definition of Epidemiology by Merriam-Webster	Mar 6, 2018 - Define epidemiology: a branch of medical science that deals with the incidence, distribution, and control of disease in a population.	1	0	0	47800000
result	29	epidemiologist	organic	http://publichealth.hsc.wvu.edu/epidemiology	Epidemiology | School of Public Health | West Virginia University	Epidemiology is the basic science of public health. It began with studying outbreaks of infectious disease but now encompasses the study of chronic disease – such as diabetes, cardiovascular disease, and cancer – as well as injury and violence. Epidemiological methods and data are employed to design interventions, ...	1	0	0	47800000
result	30	epidemiologist	organic	http://www.vdh.virginia.gov/epidemiology/	Epidemiology – Virginia Department of Health	epidemiology {ep´ï-de´me-ol´o-je} 1. the study of the relationships of the various factors determining the frequency and distribution of diseases in human communities. 2. the field of medicine concerned with the determination of the specific causes of localized outbreaks of infection, such as hepatitis, of toxic disorders, such ...	1	0	0	47800000
result	31	epidemiologist	organic	http://www.azdhs.gov/preparedness/epidemiology-disease-control/index.php	ADHS - Epidemiology & Disease Control - Home	Get up-to-date info on infectious diseases and outbreaks in AZ. Download our new free app, IDAZ! Available in the App Store or Google Play. Get the facts about Eb...	1	0	0	47800000
result	32	epidemiologist	organic	http://epi.publichealth.nc.gov/	NC DPH: Epidemiology	Home page for the Epidemiology Section of N.C. DPH. Information can be found here about the organization and its functions and responsibilities.	1	0	0	47800000
result	33	epidemiologist	organic	https://www.brown.edu/academics/public-health/epidemiology/	Welcome to the Department of Epidemiology | Epidemiology	It is an exciting time to be an epidemiologist. The work we do is fundamental to the practice of evidence-based public health and medicine and affects the lives of millions of people worldwide. Whether it is investigating an infectious disease outbreak, assessing the impact of in-utero exposure to environmental pollutants and ...	1	0	0	47800000
result	34	epidemiologist	organic	https://jobs.leidos.com/ShowJob/Id/1192001/Epidemiologist/	Leidos | Epidemiologist - GROTON, CT - Leidos	Leidos's Military & Veterans Health Solutions Group currently looking for an Epidemiologist to support epidemiological studies of submariner health and other areas of submarine medicine, in support of the Naval Submarine Medical Research Laboratory (NSMRL) in Groton, CT. NSMRL conducts research and investigates ...	1	0	0	47800000
result	35	epidemiologist	organic	http://www.cste.org/	Council of State and Territorial Epidemiologists	CSTE is seeking experienced epidemiologists to support ongoing Zika response efforts throughout the next year. Please apply through the link above. "Of Mosquito Nets and Condoms: The Zika Virus Challenge" Read Executive Director Jeff Engel's article in the new edition of journal JPHMP. Log in as a CSTE member ...	1	0	0	47800000
result	36	epidemiologist	organic	http://www.cste.org/?page=StateEpi	State Epidemiologists - Council of State and Territorial Epidemiologists	State, State Epi, Title, Email Address. AK, Joe McLaughlin, State Epidemiologist and Chief, Alaska Section of Epidemiology, joseph.mclaughlin@alaska.gov. AL, Sherri L. Davidson, Interim State Epidemiologist, sherri.davidson@adph.state.al.us. AR, Dirk Haselow, State Epidemiologist, dirk.haselow@arkansas.gov.	1	0	0	47800000
result	37	epidemiologist	organic	https://www.ncbi.nlm.nih.gov/pubmed/11900185	The influence of income on health: views of an epidemiologist. - NCBI	Health Aff (Millwood). 2002 Mar-Apr;21(2):31-46. The influence of income on health: views of an epidemiologist. Marmot M(1). Author information: (1)Department of Epidemiology and Public Health and International Centre for Health and Society, University College London. Income is related to health in three ways: through ...	1	0	0	47800000
result	38	epidemiologist	organic	https://www.britannica.com/science/epidemiology	Epidemiology | medicine | Britannica.com	Epidemiology: Epidemiology, branch of medical science that studies the distribution of disease in human populations and the factors determining that distribution, chiefly by the use of statistics. Unlike other medical disciplines, epidemiology concerns itself with groups of people rather than individual patients.	1	0	0	47800000
result	39	epidemiologist	organic	http://idph.iowa.gov/medical-director	State Public Health Medical Director/Epidemiologist	The doctor is also the state epidemiologist. Dr. Patricia Quinlisk serves as State Medical Director and Epidemiologist.Her background includes training as a clinical microbiologist, training microbiologists while a Peace Corps Volunteer in Nepal, a Masters of Public Health from Johns Hopkins, a medical degree from the ...	1	0	0	47800000
result	40	epidemiologist	organic	https://ukjobs.uky.edu/postings/171326	Epidemiologist - UK Jobs - University of Kentucky	Epidemiologist. Below you will find the details for the position including any supplementary documentation and questions you should review before applying for the opening. To apply for the position, please click the Apply for this Job link/button. If you would like to bookmark this position for later review, click on the ...	1	0	0	47800000
result	41	epidemiologist	organic	https://www.mailman.columbia.edu/become-student/departments/epidemiology	Epidemiology | Columbia University Mailman School of Public Health	The Department of Epidemiology is committed to producing world-class science with real-world impact while training the next generation of epidemiologists to improve the health and lives of communities around the world. After a century of tradition, we are still creating tomorrow's public health science today.	1	0	0	47800000
result	42	epidemiologist	organic	https://msdh.ms.gov/msdhsite/_static/14,0,73.html	Epidemiology - Mississippi State Department of Health	The Office of Epidemiology watches occurrences and trends of reportable and chronic diseases, investigates outbreaks of diseases, helps interrupt outbreaks or disease problems, and reports morbidity incidence and trends to the medical community and other target groups. Coordinating and cooperating with the Centers ...	1	0	0	47800000
result	43	epidemiologist	organic	http://www.dhss.delaware.gov/dph/epi/epi.html	DPH Reports and Statistics: Epidemiology - Delaware Health and ...	Epidemiologic surveillance is the ongoing, systematic collection, analysis and interpretation of health data. Health data are used to detect outbreaks, target public health prevention programs and set priorities in disease research and medical training. Accurate disease reporting is fundamental to surveillance and data ...	1	0	0	47800000
result	44	epidemiologist	organic	https://epiresearch.org/annual-meeting/awards/early-career/	Brian MacMahon Early Career Epidemiologist – SER	SER's Brian MacMahon Early Career Epidemiologist Award is awarded annually to recognize early career epidemiologists who have already made substantial contributions to the field and are poised to become future leaders in epidemiology. Achievements may be in the area of research, teaching, mentoring or service.	1	0	0	47800000
result	45	epidemiologist	organic	https://www.apha.org/apha-communities/member-sections/epidemiology	Epidemiology - American Public Health Association	The Epidemiology Section fosters epidemiologic research and science-based public health practice and serves as a conduit between the epidemiologic research community and users of scientific information for the development, implementation and evaluation of policies affecting the public's health. Microscopic image of ...	1	0	0	47800000
result	46	epidemiologist	organic	http://dhhr.wv.gov/oeps	Office of Epidemiology and Prevention Services	Welcome. The Office of Epidemiology and Prevention Services (OEPS) is a part of the West Virginia Department of Health and Human Resources Bureau for Public Health and consists of seven divisions including Infectious Disease Epidemiology, Immunization Services, Cancer Epidemiology, STD,HIV & Hepatitis and ...	1	0	0	47800000
result	47	epidemiologist	organic	https://www.aspph.org/study/epidemiology/	ASPPH | Epidemiology	Epidemiology. Epidemiology is the study of trends, patterns, and causes related to disease in populations. Students who concentrate in epidemiology are interested in how diseases spread among given populations. Epidemiologists create complex analytical models to help us understand the causes of and solutions to ...	1	0	0	47800000
result	48	epidemiologist	organic	https://publichealth.llu.edu/academics/mph/mph-epidemiology	MPH in Epidemiology | School of Public Health	MPH Epidemiology The MPH in Epidemiology program provides theoretical and practical training applicable to a variety of public health issues. Although epidemiology is a relatively young discipline, this collection of investigative methods has become an integral part of public health, as epidemiological findings permeate ...	1	0	0	47800000
result	49	epidemiologist	organic	http://ieaweb.org/	IEA	The meeting of the World Congress of Epidemiology was held in Saitama, Japan, which started on August 19th, and there was a Business Meeting on August 20th, 18:00-20:00, JST. Click on the links below for an agenda, and a draft minutes from the previous Business Meeting, held in 2014, in Anchorage, Alaska.	1	0	0	47800000
result	50	epidemiologist	organic	https://www.jobaps.com/DE/sup/bulpreview.asp?R1=121317&R2=MDAB02&R3=350500	Epidemiologist II - State of Delaware - Jobaps	The incumbent in this position is responsible for conducting surveillance, investigating cases and outbreaks in regards to enteric diseases, food and vector-borne diseases, and other reportable/non-reportable diseases in the Office of Infectious Disease Epidemiology (OIDE). In addition, this position serves as a secondary ...	1	0	0	47800000
result	51	epidemiologist	organic	https://cph.osu.edu/epi	Epidemiology | College of Public Health | The Ohio State University	Epidemiology is the science that quantifies the relationship of exposure to disease development in humans and offers the possibility of altering that risk through intervention. Epidemiologic research has often provided the basis for significant public health decisions, such as those involving use of tobacco, well before ...	1	0	0	47800000
result	52	epidemiologist	organic	https://www.doh.wa.gov/AboutUs/ProgramsandServices/DiseaseControlandHealthStatistics/CommunicableDiseaseEpidemiology	Communicable Disease Epidemiology :: Washington State ...	Overview of the Office Communicable Disease Epidemiology.	1	0	0	47800000
result	53	epidemiologist	organic	http://chfs.ky.gov/dph/epi/	Epidemiology Health Planning - Kentucky: Cabinet for Health and ...	275 E. Main St. HS2GWC Frankfort, KY 40621. Phone: (502) 564-3418. Fax: (502) 564-0542. Dr. Jonathan Ballard - Director Mr. Paul Royce - Assistant Director The Division of Epidemiology and Health Planning is responsible for the control of communicable disease, disease surveillance and investigation, injury prevention ...	1	0	0	47800000
result	54	epidemiologist	organic	https://www.jobapscloud.com/CT/sup/bulpreview.asp?R1=180301&R2=0287HC&R3=001	Job Opening: Epidemiologist 2 (Infectious/Chronic Diseases) (35 Hour ...	This Epidemiologist 2 (Infectious/Chronic Diseases) position is needed to conduct in-depth research and analysis of the healthcare delivery system and the population it serves to identify trends in access and develop strategies to address deficiencies. Working with the federal Health Resources and Services Administration ...	1	0	0	47800000
result	55	epidemiologist	organic	https://epi.washington.edu/	Department of Epidemiology: Welcome	Epidemiology is the study of the frequency, distribution, and determinants of disease in human populations. The mission of the Department is to provide rigorous training in the fundamentals and practice of epidemiology, to contribute to the understanding of the etiology and prevention of disease, and to improve the health of ...	1	0	0	47800000
result	56	epidemiologist	organic	https://www.ted.com/topics/epidemiology	Ideas about Epidemiology - TED Talks	A collection of TED Talks (and more) on the topic of epidemiology.	1	0	0	47800000
result	57	epidemiologist	organic	https://www.nature.com/subjects/epidemiology	Epidemiology - Latest research and news | Nature	Find the latest research, reviews and news about Epidemiology from across all of the Nature journals.	1	0	0	47800000
result	58	epidemiologist	organic	http://www.health.state.mn.us/divs/idepc/epis.html	Map of Field Services Epidemiologists - Minnesota Dept. of Health	Map of Field Services Epidemiologists. Updated 2/2018. Download PDF version formatted for print: Map of Field Services Epidemiologists (PDF). Map showing District Epi regions, with names and phone numbers.	1	0	0	47800000
result	59	epidemiologist	organic	https://journals.lww.com/epidem/pages/default.aspx	Epidemiology - LWW Journals	Toward Open-source Epidemiology. Goldstein, Neal D. Goldstein, Neal D. Less. Epidemiology. 29(2):161-164, March 2018. + Favorites · PDF · Get Content & Permissions ...	1	0	0	47800000
result	60	epidemiologist	organic	http://dphhs.mt.gov/publichealth/epidemiology	Epidemiology - DPHHS Home - Montana.gov	The Office of Epidemiology and Scientific Support (OESS) maintains and distributes public health data from the following systems: Montana Behavioral Risk Factor Surveillance System (BRFSS),; Montana Hospital Data Discharge System, and; Montana Vital Statistics Analysis Unit. These data systems contain information ...	1	0	0	47800000
result	61	epidemiologist	organic	https://www.ihs.gov/epi/	Division of Epidemiology and Disease Prevention | Indian Health ...	The mission of the Indian Health Service is to raise the health status of the American Indian and Alaska Native people to the highest level possible. The Division of Epidemiology functions as the leading office in IHS for disease epidemiology, prevention and control activities for general infectious and chronic diseases as well ...	1	0	0	47800000
result	62	epidemiologist	organic	http://www.fau.edu/hboi/marine_mammals/epidemiology.php	EPIDEMIOLOGY & POPULATION HEALTH : Florida Atlantic University ...	The primary focus of Harbor Branch population health and epidemiology research is the interplay of marine mammal, human, and environmental health, as embodied in the One Health concept. The resulting research on marine mammal health, infectious disease and environmental epidemiology has illustrated the role of ...	1	0	0	47800000
result	63	epidemiologist	organic	https://www.jhsph.edu/departments/epidemiology/about/index.html	About - Epidemiology - Departments - Johns Hopkins Bloomberg ...	About the Department. The mission of the Department of Epidemiology is to improve the public's health by training epidemiologists and by advancing knowledge concerning the causes and prevention of disease and the promotion of health. As the oldest autonomous academic department of epidemiology in the world, the ...	1	0	0	47800000
result	64	epidemiologist	organic	https://southernnevadahealthdistrict.org/epi	Epidemiology - Southern Nevada Health District	The Office of Epidemiology conducts surveillance of various diseases and conditions, investigates case reports and disease outbreaks, and implements measures designed to control the spread and development of disease and health conditions. The office works with diseases and conditions that may be communicable or ...	1	0	0	47800000
result	65	epidemiologist	organic	https://www.dshs.texas.gov/region2-3/epidemiology.aspx	DSHS HSR 2/3 Epidemiology and Surveillance	Dec 6, 2017 - The home page for the Texas Department of State Health Services Epidemiology Branch.	1	0	0	47800000
result	66	epidemiologist	organic	http://www.bmj.com/about-bmj/resources-readers/publications/epidemiology-uninitiated/1-what-epidemiology	Chapter 1. What is epidemiology? | The BMJ	Like the clinical findings and pathology, the epidemiology of a disease is an integral part of its basic description. The subject has its special techniques of data collection and interpretation, and its necessary jargon for technical terms. This short book aims to provide an ABC of the epidemiological approach, its terminology, ...	1	0	0	47800000
result	67	epidemiologist	organic	https://epidemiology.conferenceseries.com/	Epidemiology Public Health Conferences| Europe Events | Italy ...	International Epidemiology Conference a top Congress with CME credits attracting Epidemiologist around the globe. Worldwide diabetes experts from USA, Asia and the Middle East will meet in Europe with the latest research.	1	0	0	47800000
result	68	epidemiologist	organic	https://epi.ph.ucla.edu/	Epidemiology - UCLA Fielding School of Public Health | Epidemiology ...	UCLA · Contact · Map · Find Department of Epidemiology on Twitter · Find Department of Epidemiology on Facebook · Home. University of California, Los Angeles. Jonathan and Karin Fielding School of Public Health ...	1	0	0	47800000
result	69	epidemiologist	organic	https://med.nyu.edu/pophealth/divisions/epidemiology	Epidemiology | Department of Population Health	At the Division of Epidemiology at NYU School of Medicine, our vision is to improve the health and wellbeing of people locally and around the world by discovering true causes of disease and identifying persistent and emerging trends across diverse population groups. We do this by building scientific understanding of the ...	1	0	0	47800000
result	70	epidemiologist	organic	http://sph.berkeley.edu/areas-study/epidemiology	Epidemiology | UC Berkeley School of Public Health	Epidemiology is concerned with the study of factors that determine the distribution of health and disease in human populations. The purposes of epidemiological research are to discover the causes of disease, to advance and evaluate methods of disease prevention, and to aid in planning and evaluating the effectiveness of ...	1	0	0	47800000
result	71	epidemiologist	organic	https://www.bu.edu/sph/about/departments/epidemiology/	Epidemiology » SPH | Boston University	Our faculty members are experts in epidemiologic methods, chronic and infectious diseases epidemiology, and pharmacoepidemiology. We measure how social, behavioral, medical, infectious, and genetic factors relate to a wide range of reproductive, perinatal, and pediatric outcomes, as well as conditions that accompany ...	1	0	0	47800000
result	72	epidemiologist	organic	http://www.baylorhealth.edu/Quality/IHCRI/Epidemiology/Pages/default.aspx	Epidemiology - Baylorhealth.edu	The Epidemiology Department develops and executes epidemiologic and comparative effectiveness research studies and programs to describe and improve patient management and outcomes at Baylor Scott & White Health facilities. In addition, the Epidemiology Department publishes its findings in peer-reviewed journals ...	1	0	0	47800000
result	73	epidemiologist	organic	https://www.shea-online.org/	SHEA: Home	Society for Healthcare Epidemiology of America (SHEA) Leading through science.	1	0	0	47800000
result	74	epidemiologist	organic	https://publichealth.yale.edu/people/cde.aspx	Chronic Disease Epidemiology | Yale School of Public Health	Dr. Michael Bracken is the Susan Dwight Bliss Professor Emeritus of Epidemiology, Senior Research Scientist in Epidemiology, and formerly Professor of Obstetrics and Gynecology, Reproductive Science and Neurology, a former Head of Chronic Disease Epidemiology at Yale University and former Vice Chairman (Deputy ...	1	0	0	47800000
result	75	epidemiologist	organic	http://sph.rutgers.edu/departments/EPID/index.html	Epidemiology - Rutgers School of Public Health	Epidemiology is a discipline that examines how frequently disease or health occurs in certain population groups and the reasons for the higher and lower frequencies of disease or health. Epidemiology originally started with studying infectious or communicable diseases, but a major expansion in the field incorporated the ...	1	0	0	47800000
result	76	epidemiologist	organic	https://www.cambridge.org/core/journals/epidemiology-and-infection	Epidemiology & Infection | Cambridge Core	Epidemiology and Infection publishes original reports and reviews on all aspects of infection in humans and animals. Particular emphasis is given to the epidemiology, prevention and control of infectious diseases. The field covered is broad and includes the zoonoses, tropical infections, food hygiene, vaccine studies, ...	1	0	0	47800000
result	77	epidemiologist	organic	http://marionhealth.org/programs/administration/epidemiology/	Epidemiology - Marion County Public Health Department	MCPHD Data and Reports. The Epidemiology department provides health data and epidemiological support such as data analysis and survey design to various internal and external public health partners.	1	0	0	47800000
result	78	epidemiologist	organic	https://www.coursera.org/learn/epidemiology-public-health	Epidemiology in Public Health Practice | Coursera	About this course: Epidemiology is often described as the cornerstone science in public health. Epidemiology in public health practice uses study design and analyses to identify causes in an outbreak situation, guides interventions to improve population health, and evaluates programs and policies. In this course, we'll ...	1	0	0	47800000
result	79	epidemiologist	organic	http://epidemiology.phhp.ufl.edu/	Department of Epidemiology » College of Public Health and Health ...	Welcome to the Department of Epidemiology. Introduction: The Department of Epidemiology is housed in both the Colleges of Public Health and Health Professions and Medicine at the University of Florida. Faculty members are jointly appointed in order to create synergies resulting in a strong, competitive research profile ...	1	0	0	47800000
result	80	epidemiologist	organic	http://www.epi.alaska.gov/	State of Alaska Section of Epidemiology	Alaska Gonorrhea Outbreak · Notice of Recruitment for an Infectious Disease Medical Epidemiologist · Heroin and Opioid Information · Marijuana Health Information · Flu Info Influenza Information · Zika Virus Information · State Substance Abuse Epidemiologic Profile · Interactive Display of Alaska Chlamydia and Gonorrhea ...	1	0	0	47800000
result	81	epidemiologist	organic	http://uwm.edu/publichealth/research/epidemiology/	Epidemiology | Zilber School of Public Health - UWM	In Epidemiology, faculty research specializations are in the areas of social, community-based, life course and environmental epidemiology. Faculty have expertise in pediatric health, environmental health, infectious disease, aging, nutrition, cancer prevention, violence against women, mental health, structural determinants ...	1	0	0	47800000
result	82	epidemiologist	organic	http://www.publichealth.indiana.edu/departments/epidemiology/index.shtml	Epidemiology and Biostatistics: Departments, Centers & Institutes ...	Epidemiology and Biostatistics. The Department of Epidemiology and Biostatistics studies the distribution and patterns of health-events and provides statistical methodology on topics in human health. These two fields of study are the cornerstone of public health research and practice. Our faculty conduct research on a ...	1	0	0	47800000
result	83	epidemiologist	organic	https://www.unmc.edu/publichealth/departments/epidemiology/	Epidemiology | Public Health | University of Nebraska Medical Center	Epidemiology is the study of the distribution, causes and prevention of disease and injury in human populations--it's often called the basic science of public health. Epidemiologists use an array of quantitative tools to measure the occurrence of illness, injury and risk factors, estimate the effect of exposures on disease risk, ...	1	0	0	47800000
result	84	epidemiologist	organic	https://www.sandiegocounty.gov/hhsa/programs/phs/community_epidemiology/	Epidemiology Program - County of San Diego	Epidemiology Program. The Epidemiology Program works to identify, investigate, register, and evaluate communicable, reportable, and emerging diseases and conditions to protect the health of the community. What You Need To Know About the Hepatitis A Outbreak · What You Need to Know About Zika Virus. Services ...	1	0	0	47800000
result	85	epidemiologist	organic	https://www.publichealth.pitt.edu/epidemiology	Epidemiology | Pitt Public Health | University of Pittsburgh	The Department of Epidemiology of the University of Pittsburgh Graduate School of Public Health is leading research and prevention activities that impact public health by training students to evaluate and respond to important public health issues in aging and chronic disease prevention, reproductive health, environmental ...	1	0	0	47800000
result	86	epidemiologist	organic	https://sharedresources.fredhutch.org/core-facilities/epidemiology	Epidemiology | Fred Hutchinson Cancer Research Center Researcher ...	Epidemiology. The Epidemiology Shared Resource supports the patient data access and consulting needs of population-based studies of the etiology, treatment, psychosocial sequelae and prognosis of cancer. Provides access to population based data collected by the Cancer Surveillance System (CSS). Location: Arnold ...	1	0	0	47800000
result	87	epidemiologist	organic	http://yes-competition.org/yes/index.html	Young Epidemiology Scholars |	Learn more about the Young Epidemiology Scholars competition, a scholarship recognizing outstanding young scholars on the road to pursuing the study of Epidemiology.	1	0	0	47800000
result	88	epidemiologist	organic	http://www.kdheks.gov/bephi/	Kansas Department of Health & Environment: Bureau of Epidemiology ...	Lou Saadi, Director Phone: (785) 296-1415. 1000 SW Jackson, Suite 110. Topeka, KS 66612-2221. Purpose: The Bureau of Epidemiology and Public Health Informatics (BEPHI) is responsible for collecting, analyzing, and interpreting data that provide information on a variety of conditions of public health importance and on ...	1	0	0	47800000
result	89	epidemiologist	organic	https://www.colorado.gov/pacific/cdphe/dceed	Disease Control and Environmental Epidemiology Division topics ...	Disease Control and Environmental Epidemiology Division topics. Back to divisions. Topics. Communicable diseases. Diseases A-Z · Foodborne illness · Healthcare-associated infections. Integrated Disease Reporting Program. Case reporting. STI/HIV/viral hepatitis. STI and HIV · Viral hepatitis · Colorado HIV and AIDS ...	1	0	0	47800000
result	90	epidemiologist	organic	http://www.epi.uci.edu/	Home | Department of Epidemiology | School of Medicine | University ...	Index page for the website of the Department of Epidemiology in the School of Medicine at the University of California, Irvine.	1	0	0	47800000
result	91	epidemiologist	organic	https://www.mdanderson.org/research/departments-labs-institutes/departments-divisions/epidemiology.html	Department of Epidemiology | MD Anderson Cancer Center	Contact Us. Physical address (for deliveries):. 1155 Pressler Unit 1340. Duncan Building (CPB) 4th Floor Houston, TX 77030. Main address (for mail):. UT MD Anderson Cancer Center Epidemiology department, Unit 1340. PO Box 301439. Houston, TX 77230-1439. Telephone: 713-792-3020 ...	1	0	0	47800000
